Question_ID,answer_text,answer_cut,words_num,score
44,因为您可以呼吸的数量是有限制的，并且随着时间的流逝，氧气会锁定您的呼吸，并在您呼吸人体中使用的空气时释放呼吸。,因为 您 可以 呼吸 的 数量 是 有 限制 的 并且 随着 时间 的 流逝 氧气 会 锁定 您 的 呼吸 并 在 您 呼吸 人体 中 使用 的 空气 时 释放 呼吸 ,33,0
44,这是非自愿的举动,这 是非 自愿 的 举动 ,5,0
44,因为灯泡可以控制呼吸,因为 灯泡 可以 控制 呼吸 ,5,0
44,不知道,不 知道 ,2,0
44,不知道,不 知道 ,2,0
44,不知道,不 知道 ,2,0
44,1-有一个叫做脊髓球的器官，它（非自愿地）控制血液中的二氧化碳含量。当您屏住呼吸时，血液中的CO2量会增加，当达到一定极限时，灯泡将迫使您呼吸。\\ 2-通过提高呼吸频率，您在组织中放了更多的氧气，这使链条更有效的呼吸系统。,有 一个 叫做 脊髓 球 的 器官 它 非 自愿地 控制 血液 中 的 二氧化碳 含量 当 您 屏住 呼吸 时 血液 中 的 CO 量会 增加 当 达到 一定 极限 时 灯泡 将 迫使 您 呼吸 通过 提高 呼吸 频率 您 在 组织 中放 了 更 多 的 氧气 这使 链条 更 有效 的 呼吸系统 ,56,3
44,因为人体在这种情况下会为我们提供帮助。即使经过一段时间后，我们也会不自觉地再次呼吸,因为 人体 在 这种 情况 下会 为 我们 提供 帮助 即使 经过 一段时间 后 我们 也 会 不 自觉 地 再次 呼吸 ,22,0
44,因为它们是非自愿的反应。,因为 它们 是非 自愿 的 反应 ,6,2
44,因为呼吸是非自愿的，所以人会晕倒并失去知觉，身体恢复正常工作,因为 呼吸 是非 自愿 的 所以 人会 晕倒 并 失去知觉 身体 恢复正常 工作 ,13,0
44,因为神经系统阻止了这种情况的发生,因为 神经系统 阻止 了 这种 情况 的 发生 ,8,1
44,因为氧气存储在肺中，并且因为呼吸是非自愿的。,因为 氧气 存储 在 肺 中 并且 因为 呼吸 是非 自愿 的 ,12,0
44,因为氧气在血液中。,因为 氧气 在 血液 中 ,5,0
44,因为灯泡控制着呼吸，即使有人试图屏住呼吸，灯泡也不会成功，因为灯泡将控制您的呼吸系统，因此您会呼吸。,因为 灯泡 控制 着 呼吸 即使 有人 试图 屏住 呼吸 灯泡 也 不会 成功 因为 灯泡 将 控制 您 的 呼吸系统 因此 您 会 呼吸 ,25,3
44,为什么没有气体噪音消失,为什么 没有 气体 噪音 消失 ,5,0
44,因为这是非自愿运动。,因为 这 是非 自愿 运动 ,5,0
44,血液中的二氧化碳含量会增加，当达到一定极限时，灯泡会迫使您呼吸。,血液 中 的 二氧化碳 含量 会 增加 当 达到 一定 极限 时 灯泡 会 迫使 您 呼吸 ,17,3
44,不知道,不 知道 ,2,0
44,因为大脑空气不足会导致晕厥，而当我们过多时，我们就无法呼吸,因为 大脑 空气 不足 会 导致 晕厥 而 当 我们 过多时 我们 就 无法 呼吸 ,15,0
44,因为如果我们不呼吸，我们就会死。,因为 如果 我们 不 呼吸 我们 就 会 死 ,9,1
44,X,X ,1,0
44,因为呼吸也受神经系统器官的控制，其作用是不自主的。,因为 呼吸 也 受 神经系统 器官 的 控制 其 作用 是 不 自主 的 ,14,1
44,因为呼吸也受神经系统器官的控制，其作用是不自主的。,因为 呼吸 也 受 神经系统 器官 的 控制 其 作用 是 不 自主 的 ,14,2
44,因为氧气使许多器官起作用，没有氧气，心脏就会停止,因为 氧气 使 许多 器官 起 作用 没有 氧气 心脏 就 会 停止 ,13,0
44,由于大脑的不自主动作,由于 大脑 的 不 自主 动作 ,6,0
44,Nsjxixjsnndxkzkmsndxjkxxkxk,Nsjxixjsnndxkzkmsndxjkxxkxk ,1,0
44,因为这是非自愿运动,因为 这 是非 自愿 运动 ,5,0
44,因为我们有机体内有一些细胞和器官可以阻止这种情况的发生。有预订。,因为 我们 有机体 内有 一些 细胞 和 器官 可以 阻止 这种 情况 的 发生 有 预订 ,16,0
44,不知道,不 知道 ,2,0
44,因为身体本身需要呼吸并且需要氧气,因为 身体 本身 需要 呼吸 并且 需要 氧气 ,8,0
44,面食：\ 1/2杯油（茶）\ 3磨碎的中型胡萝卜\ \ 4鸡蛋\ \ 2杯（茶）糖\ \ 2和1/2杯（茶）小麦粉\ 1汤匙发酵粉（汤）,面食 杯油 茶 磨碎 的 中型 胡萝卜 鸡蛋 杯 茶 糖 和 杯 茶 小麦粉 汤匙 发酵粉 汤 ,18,0
44,不知道,不 知道 ,2,0
44,不知道,不 知道 ,2,0
44,我不明白这个问题。,我 不 明白 这个 问题 ,5,0
44,因为我们的大脑不允许我们这样做，因为这是非自愿行为,因为 我们 的 大脑 不 允许 我们 这样 做 因为 这 是非 自愿 行为 ,14,3
44,因为这是非自愿行动。,因为 这 是非 自愿 行动 ,5,0
44,一个人不能承受缺氧的压力,一个 人 不能 承受 缺氧 的 压力 ,7,0
44,你为什么有呼吸困难？,你 为什么 有 呼吸困难 ,4,0
44,因为呼吸是非自愿的运动。,因为 呼吸 是非 自愿 的 运动 ,6,0
44,Biruleibe babi babi leibe？,Biruleibe babi babi leibe ,4,0
44,因为有机体自己再次呼吸以挽救生命。,因为 有机体 自己 再次 呼吸 以 挽救 生命 ,8,0
44,因为一段时间后，我们的大脑不由自主地使我们呼吸,因为 一段时间 后 我们 的 大脑 不由自主 地使 我们 呼吸 ,10,0
44,你的大脑不会让,你 的 大脑 不会 让 ,5,1
44,不知道。,不 知道 ,2,0
44,为什么更容易,为什么 更 容易 ,3,0
44,不知道。,不 知道 ,2,0
44,由于呼吸是一种非自愿行为，因此我们不必考虑这样做。,由于 呼吸 是 一种 非 自愿 行为 因此 我们 不必 考虑 这样 做 ,13,0
44,不知道,不 知道 ,2,0
44,因为如果你没死就不知不觉地重复,因为 如果 你 没 死 就 不知不觉 地 重复 ,9,0
44,因为我们的器官中有多余的氧气,因为 我们 的 器官 中有 多余 的 氧气 ,8,0
44,......................,,0,0
44,因为有神经系统的干预，更确切地说是球茎，可以作为反射,因为 有 神经系统 的 干预 更 确切 地 说 是 球茎 可以 作为 反射 ,14,3
44,呼吸是非自愿行为,呼吸 是非 自愿 行为 ,4,0
44,因为它在我们的身体，细胞中储存了空气,因为 它 在 我们 的 身体 细胞 中 储存 了 空气 ,11,0
44,因为呼吸运动是非自愿运动。,因为 呼吸 运动 是非 自愿 运动 ,6,0
44,灯泡使我们窒息,灯泡 使 我们 窒息 ,4,1
44,因为我们的大脑被编程为可以生存，所以当我们体内氧气不足时，我们遮住鼻子和嘴巴时，大脑会不由自主地伸出手来,因为 我们 的 大脑 被 编程 为 可以 生存 所以 当 我们 体内 氧气 不足 时 我们 遮住 鼻子 和 嘴巴 时 大脑 会 不由自主 地 伸出手 来 ,28,0
44,因为在缺乏氧气的情况下，大脑会意识到身体没有空气，最终会“警报”,因为 在 缺乏 氧气 的 情况 下 大脑 会 意识 到 身体 没有 空气 最终 会 警报 ,17,0
44,因为我们的大脑会让你呼吸,因为 我们 的 大脑 会 让 你 呼吸 ,8,1
44,因为呼吸是由灯泡控制的非自愿运动,因为 呼吸 是 由 灯泡 控制 的 非 自愿 运动 ,10,1
44,不知道,不 知道 ,2,0
44,因为身体模式对气喘吁吁的人的呼吸有非自愿的反应,因为 身体 模式 对 气喘吁吁 的 人 的 呼吸 有 非 自愿 的 反应 ,14,0
44,不知道,不 知道 ,2,0
44,不知道,不 知道 ,2,0
44,由于您的细胞，它们使氧气转化，即使您暂时停止呼吸，该过程也会持续一段时间。,由于 您 的 细胞 它们 使 氧气 转化 即使 您 暂时 停止 呼吸 该 过程 也 会 持续 一段时间 ,19,0
44,不知道,不 知道 ,2,0
44,因为神经系统通过灯泡警告您,因为 神经系统 通过 灯泡 警告 您 ,6,1
44,我无法解释,我 无法解释 ,2,0
44,因为我们的肺部有扩张的极限，所以我们不能这样做。,因为 我们 的 肺部 有 扩张 的 极限 所以 我们 不能 这样 做 ,13,0
44,因为空气进入鼻子并保留在体内。,因为 空气 进入 鼻子 并 保留 在 体内 ,8,0
44,。,,0,0
44,由于灯泡，它具有使呼吸不自主的功能。,由于 灯泡 它 具有 使 呼吸 不 自主 的 功能 ,10,0
44,因为呼吸是由小脑控制的非自愿行为。,因为 呼吸 是 由 小脑 控制 的 非 自愿 行为 ,10,0
44,不知道,不 知道 ,2,0
44,因为呼吸是她无法控制的，呼吸甚至是无意识的,因为 呼吸 是 她 无法控制 的 呼吸 甚至 是 无意识 的 ,11,0
44,因为当我们尝试停止呼吸时，大脑会不自主地为我们呼吸，因为没有什么可以阻止我们呼吸,因为 当 我们 尝试 停止 呼吸 时 大脑 会 不 自主 地为 我们 呼吸 因为 没有 什么 可以 阻止 我们 呼吸 ,21,0
44,因为我们的身体通过毛孔出汗。,因为 我们 的 身体 通过 毛孔 出汗 ,7,0
44,不知道,不 知道 ,2,0
44,因为此人过了一会儿晕倒，然后再次呼吸。,因为 此人 过 了 一会儿 晕倒 然后 再次 呼吸 ,9,0
44,因为，有机体不允许这样做，所以我们不是无意识的。,因为 有机体 不 允许 这样 做 所以 我们 不是 无意识 的 ,11,0
44,不知道,不 知道 ,2,0
44,因为呼吸是非自愿的行为，也就是说，我们无法控制呼吸。,因为 呼吸 是非 自愿 的 行为 也就是说 我们 无法控制 呼吸 ,10,0
44,因为呼吸是不自愿的,因为 呼吸 是 不 自愿 的 ,6,0
44,因为神经系统警告身体，使其不自主地再次呼吸,因为 神经系统 警告 身体 使 其 不 自主 地 再次 呼吸 ,11,2
44,因为是大脑“命令”身体的系统，例如将血液输送到整个身体，心脏跳动。,因为 是 大脑 命令 身体 的 系统 例如 将 血液 输送到 整个 身体 心脏 跳动 ,15,0
44,因为人类有机体阻止人停止呼吸，导致他们在呼吸急促之前再次进行呼吸。,因为 人类 有机体 阻止 人 停止 呼吸 导致 他们 在 呼吸 急促 之前 再次 进行 呼吸 ,16,0
44,。,,0,0
44,不知道,不 知道 ,2,0
44,因为当我们用尽空气时，小脑开始活动并阻止我们保持空气,因为 当 我们 用尽 空气 时 小脑 开始 活动 并 阻止 我们 保持 空气 ,14,2
44,因为当她睡觉时，它更有可能发生。,因为 当 她 睡觉时 它 更 有 可能 发生 ,9,0
44,不知道,不 知道 ,2,0
44,。,,0,0
44,因为我们不自主地控制呼吸而不是100％,因为 我们 不 自主 地 控制 呼吸 而 不是 ,9,2
44,因为身体不允许大脑耗尽空气,因为 身体 不 允许 大脑 耗尽 空气 ,7,1
44,不知道,不 知道 ,2,0
44,人体本身会在不知不觉中产生本能反应，以防止其功能完全瘫痪，就像大脑为自卫而制造的锁一样。,人体 本身 会 在 不知不觉 中 产生 本能 反应 以 防止 其 功能 完全 瘫痪 就 像 大脑 为 自卫 而 制造 的 锁 一样 ,25,0
44,Beibe beibe do beibe do biruleibe leibe,Beibe beibe do beibe do biruleibe leibe ,7,0
44,因为神经系统警告,因为 神经系统 警告 ,3,0
44,为什么时间流逝，呼吸变得困难,为什么 时间 流逝 呼吸 变得 困难 ,6,0
44,因为即使您愿意，也可以正常呼吸,因为 即使 您 愿意 也 可以 正常 呼吸 ,8,0
44,Beibe beibe do biruleibeleibe贝贝,Beibe beibe do biruleibeleibe 贝贝 ,5,0
44,。,,0,0
44,因为我们不断呼吸，身体最终迫使我们再次呼吸,因为 我们 不断 呼吸 身体 最终 迫使 我们 再次 呼吸 ,10,0
44,不知道,不 知道 ,2,0
44,不知道,不 知道 ,2,0
44,不知道,不 知道 ,2,0
44,因为如果这个人试图停止呼吸，他会昏倒然后醒来，因为这个人昏倒时，身体会吸收更多的氧气,因为 如果 这个 人 试图 停止 呼吸 他会 昏倒 然后 醒来 因为 这个 人 昏倒 时 身体 会 吸收 更 多 的 氧气 ,23,0
44,不，因为这是非自愿刺激。,不 因为 这 是非 自愿 刺激 ,6,0
44,因为您在呼吸之前呼吸的空气是您的储罐到达肺部，而一半的时间是通过血管,因为 您 在 呼吸 之前 呼吸 的 空气 是 您 的 储罐 到达 肺部 而 一半 的 时间 是 通过 血管 ,21,0
44,因为如果我们那样做，我们就会死,因为 如果 我们 那样 做 我们 就 会 死 ,9,0
44,因为大脑中存在一种机制，该机制不允许人通过停止呼吸来杀死自己。,因为 大脑 中 存在 一种 机制 该 机制 不 允许 人 通过 停止 呼吸 来 杀死 自己 ,17,3
44,因为呼吸是不自愿的,因为 呼吸 是 不 自愿 的 ,6,0
44,神经系统告诉您呼吸（通过灯泡）,神经系统 告诉您 呼吸 通过 灯泡 ,5,2
44,它会妨碍那些过滤效果不好或患有支气管炎的人。,它会 妨碍 那些 过滤 效果 不好 或 患有 支气管炎 的 人 ,11,0
44,因为呼吸是非自愿行为,因为 呼吸 是非 自愿 行为 ,5,0
44,因为这个人最终在体内有空气,因为 这个 人 最终 在 体内 有 空气 ,8,0
44,由于灯泡控制的非自愿运动,由于 灯泡 控制 的 非 自愿 运动 ,7,1
44,因为空气有时间到达肺部并通过血管。,因为 空气 有 时间 到达 肺部 并 通过 血管 ,9,0
44,不知道,不 知道 ,2,0
44,不知道,不 知道 ,2,0
44,不知道,不 知道 ,2,0
44,我们控制呼吸，我们可以停止呼吸，因为它不是完全自愿的,我们 控制 呼吸 我们 可以 停止 呼吸 因为 它 不是 完全 自愿 的 ,13,0
44,因为这是非自愿行为，所以我们无法控制它。,因为 这 是非 自愿 行为 所以 我们 无法控制 它 ,9,0
44,血液中的二氧化碳含量会增加，当达到一定极限时，会释放并失去呼吸,血液 中 的 二氧化碳 含量 会 增加 当 达到 一定 极限 时 会 释放 并 失去 呼吸 ,17,0
44,我帮我打车，这是公共交通学校游行世界的一面,我 帮 我 打车 这是 公共交通 学校 游行 世界 的 一面 ,11,0
44,因为呼吸是身体的非自愿活动,因为 呼吸 是 身体 的 非 自愿 活动 ,8,0
44,1-当您屏住呼吸时，血液中的二氧化碳含量将会增加，并且当达到一定极限时，灯泡会迫使您呼吸.2-提高呼吸频率...。,当 您 屏住 呼吸 时 血液 中 的 二氧化碳 含量 将会 增加 并且 当 达到 一定 极限 时 灯泡 会 迫使 您 呼吸 提高 呼吸 频率 ,26,3
44,因为我们的神经系统告诉我们，我们需要通过电灯泡呼吸，而仅仅屏住呼吸就无法自杀或昏倒,因为 我们 的 神经系统 告诉 我们 我们 需要 通过 电灯泡 呼吸 而 仅仅 屏住 呼吸 就 无法 自杀 或 昏倒 ,20,2
44,为什么人体长时间没有呼吸会进入昏厥状态。,为什么 人体 长时间 没有 呼吸 会 进入 昏厥 状态 ,9,0
44,因为当您呼吸时，您会使用不自主的动作。,因为 当 您 呼吸 时 您 会 使用 不 自主 的 动作 ,12,0
44,由于身体需要氧气，因此在需要时它成为完全自愿的行为。,由于 身体 需要 氧气 因此 在 需要 时 它 成为 完全 自愿 的 行为 ,14,1
44,。,,0,0
44,不知道,不 知道 ,2,0
44,加快需要氧气的呼吸节奏，如果停止呼吸会出现问题或死亡,加快 需要 氧气 的 呼吸 节奏 如果 停止 呼吸 会 出现 问题 或 死亡 ,14,0
44,不知道,不 知道 ,2,0
44,天哪，我什么都不知道,天 哪 我 什么 都 不 知道 ,7,0
44,因为空气变得稀缺。,因为 空气 变得 稀缺 ,4,0
44,不知道。,不 知道 ,2,0
44,。,,0,0
44,有一个叫做脊髓球的器官可以（非自愿地）控制您的血液二氧化碳速率。当您屏住呼吸时，血液中的二氧化碳含量会增加，并且当达到一定极限时，灯泡会迫使您呼吸。,有 一个 叫做 脊髓 球 的 器官 可以 非 自愿地 控制 您 的 血液 二氧化碳 速率 当 您 屏住 呼吸 时 血液 中 的 二氧化碳 含量 会 增加 并且 当 达到 一定 极限 时 灯泡 会 迫使 您 呼吸 ,39,2
44,因为细胞需要氧气才能存活，从而产生能量。,因为 细胞 需要 氧气 才能 存活 从而 产生 能量 ,9,0
45,红细胞，因为它们具有大量的遗传信息。,红细胞 因为 它们 具有 大量 的 遗传信息 ,7,0
45,在精子中，因为它是受精的地方，并且在婴儿出生后不久,在 精子 中 因为 它 是 受精 的 地方 并且 在 婴儿 出生 后 不久 ,15,0
45,在白细胞中,在 白细胞 中 ,3,1
45,白细胞，因为它是最容易获得dna的细胞,白细胞 因为 它 是 最 容易 获得 dna 的 细胞 ,10,2
45,因为染色体负责创造我们的特征和我们的身体，所以发现它会影响其运输,因为 染色体 负责 创造 我们 的 特征 和 我们 的 身体 所以 发现 它会 影响 其 运输 ,17,0
